feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1957	Location	UP	LocationUP	2.64043528329708e-07	0	1.06936091711957	0.999999802988634	1	0.999999802988634	1	NA	prevalence	93	4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	dorei
ASV1973	Lifestage	.L	Lifestage.L	-8.61451706013998	0	93.9001781171965	0.926903645276193	1	0.926903645276193	1	NA	prevalence	93	9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	weihaiensis
ASV1973	Location	UP	LocationUP	-0.848281225951213	0	0.776712851017437	0.274770408563998	1	0.274770408563998	1	NA	prevalence	93	9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	weihaiensis
ASV1977	Lifestage	.L	Lifestage.L	0.0377075718945971	0	1.01773029047364	0.970444618144896	1	0.970444618144896	1	NA	prevalence	93	2	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	phototrophica
ASV1977	Location	UP	LocationUP	0.0533339589561347	0	1.43928499776717	0.970440457823496	1	0.970440457823496	1	NA	prevalence	93	2	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	phototrophica
ASV199	Lifestage	.L	Lifestage.L	-8.5417545293387	0	125.397592233661	0.945692201040162	1	0.945692201040162	1	NA	prevalence	93	5	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Planktothrix NIVA-CYA 15	agardhii
ASV199	Location	UP	LocationUP	1.53023170294707	0	1.163270991257	0.188356725091588	1	0.188356725091588	1	NA	prevalence	93	5	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Planktothrix NIVA-CYA 15	agardhii
ASV2009	Lifestage	.L	Lifestage.L	0.0483527093584296	0	1.01151760307209	0.961873928447182	1	0.961873928447182	1	NA	prevalence	93	2	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	sibiricum
ASV2009	Location	UP	LocationUP	0.0689712647190249	0	1.43049995976969	0.961545057852629	1	0.961545057852629	1	NA	prevalence	93	2	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	sibiricum
ASV201	Lifestage	.L	Lifestage.L	-9.65904504183689	0	497.370223589562	0.984505870794023	1	0.984505870794023	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	terrae
ASV201	Location	UP	LocationUP	-13.8754907983246	0	682.68917433605	0.983784307541748	1	0.983784307541748	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	terrae
ASV2091	Lifestage	.L	Lifestage.L	-1.35946290461111	0	0.789503064880091	0.0850836013334641	1	0.162927983451056	1	NA	prevalence	93	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	simplex
ASV2091	Location	UP	LocationUP	-1.02670854375279	0	0.891479584936637	0.249448289046414	1	0.436672129184645	1	NA	prevalence	93	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	simplex
ASV2159	Lifestage	.L	Lifestage.L	-0.263690597193068	0	0.663841247246347	0.691205704884138	1	0.842206624541839	1	NA	prevalence	93	5	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	marinus
ASV2159	Location	UP	LocationUP	-0.37278401124886	0	0.938801055806121	0.691304628466751	1	0.375170577565028	1	NA	prevalence	93	5	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	marinus
ASV2216	Lifestage	.L	Lifestage.L	-9.98965772605507	0	162.974755586264	0.951123685948095	1	0.951123685948095	1	NA	prevalence	93	16	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	beijerinckii
ASV2216	Location	UP	LocationUP	-0.76218656678564	0	0.627411871373955	0.224438352328243	1	0.224438352328243	1	NA	prevalence	93	16	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	beijerinckii
ASV2255	Lifestage	.L	Lifestage.L	-8.79919158534545	0	59.5604347252797	0.882551501088476	1	0.882551501088476	1	NA	prevalence	93	5	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	lacus
ASV2255	Location	UP	LocationUP	-12.4760495483835	0	85.1986513586884	0.883578137728822	1	0.883578137728822	1	NA	prevalence	93	5	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	lacus
ASV2281	Lifestage	.L	Lifestage.L	8.1187852654846	0	79.0772068876161	0.918225602616529	1	0.918225602616529	1	NA	prevalence	93	5	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	propinquum
ASV2281	Location	UP	LocationUP	-14.5120135461282	0	355.174631102838	0.967408453120523	1	0.967408453120523	1	NA	prevalence	93	5	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	propinquum
ASV2328	Lifestage	.L	Lifestage.L	0.343470286397598	0	0.663636802615678	0.604766954728631	1	0.604766954728631	1	NA	prevalence	93	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	radiotolerans
ASV2328	Location	UP	LocationUP	-0.345013960410702	0	0.939162405013359	0.713347915932917	1	0.713347915932917	1	NA	prevalence	93	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	radiotolerans
ASV2385	Lifestage	.L	Lifestage.L	-8.98187782907885	0	153.646735491779	0.953383832126368	1	0.953383832126368	1	NA	prevalence	93	6	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	silvestris
ASV2385	Location	UP	LocationUP	-0.788435808354335	0	0.919453279768364	0.391165838480647	1	0.391165838480647	1	NA	prevalence	93	6	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	silvestris
ASV2441	Lifestage	.L	Lifestage.L	-9.14628925157614	0	229.814236673719	0.968253677220188	1	0.968253677220188	1	NA	prevalence	93	3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	onderdonkii
ASV2441	Location	UP	LocationUP	-0.737589163689279	0	1.26052373457859	0.558450221481456	1	0.558450221481456	1	NA	prevalence	93	3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	onderdonkii
ASV2449	Lifestage	.L	Lifestage.L	10.1865185530862	0	527.666583421028	0.984597923512117	1	0.984597923512117	1	NA	prevalence	93	4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	melonis
ASV2449	Location	UP	LocationUP	0.146765381097532	0	1.04790414740789	0.888615655926762	1	0.888615655926762	1	NA	prevalence	93	4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	melonis
ASV260	Lifestage	.L	Lifestage.L	-0.472415585730613	0	0.631130847236775	0.454145110226678	1	0.113179793866985	1	NA	prevalence	93	6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	taeniospiralis
ASV260	Location	UP	LocationUP	0.0476953930591219	0	0.847255118533496	0.955107585948887	1	0.824410457951831	1	NA	prevalence	93	6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	taeniospiralis
ASV262	Lifestage	.L	Lifestage.L	-9.76183604505568	0	111.400098851231	0.930171860517462	1	0.930171860517462	1	NA	prevalence	93	23	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	estertheticum
ASV262	Location	UP	LocationUP	-0.16712831303781	0	0.578354531114828	0.77260274184705	1	0.77260274184705	1	NA	prevalence	93	23	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	estertheticum
ASV2642	Lifestage	.L	Lifestage.L	-8.92842232285147	0	183.616596204161	0.961217862848969	1	0.961217862848969	1	NA	prevalence	93	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	elkanii
ASV2642	Location	UP	LocationUP	-1.18957697067567	0	1.19349362242268	0.318901249671902	1	0.318901249671902	1	NA	prevalence	93	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	elkanii
ASV2650	Lifestage	.L	Lifestage.L	-10.2422115699999	0	204.050980652663	0.959967493505429	1	0.959967493505429	1	NA	prevalence	93	10	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobium PCC-6307	gracile
ASV2650	Location	UP	LocationUP	-2.21897964363032e-07	0	0.805635705758655	0.99999978023695	1	0.99999978023695	1	NA	prevalence	93	10	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobium PCC-6307	gracile
ASV2721	Lifestage	.L	Lifestage.L	0.59256577110715	0	0.949759849478445	0.532685929577003	1	0.532685929577003	1	NA	prevalence	93	3	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	erythropolis
ASV2721	Location	UP	LocationUP	-14.8638923205313	0	579.263012197696	0.979528523999111	1	0.979528523999111	1	NA	prevalence	93	3	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	erythropolis
ASV2771	Lifestage	.L	Lifestage.L	-1.76481755218781e-09	0	0.907199177867169	0.999999998447837	1	0.999999998447837	1	NA	prevalence	93	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	maris
ASV2771	Location	UP	LocationUP	-3.25243433005084	0	3.33093738979405	0.328850359934122	1	0.328850359934122	1	NA	prevalence	93	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	maris
ASV2786	Lifestage	.L	Lifestage.L	-9.39809152801298	0	128.178440463832	0.941551177149831	1	0.941551177149831	1	NA	prevalence	93	8	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Merismopedia 0BB39S01	glauca
ASV2786	Location	UP	LocationUP	-1.59408504197578	0	0.982472277898275	0.104691156818345	1	0.104691156818345	1	NA	prevalence	93	8	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Merismopedia 0BB39S01	glauca
ASV280	Lifestage	.L	Lifestage.L	-0.566954575631778	0	0.30564680576468	0.0636056877005667	1	0.123165691893271	1	NA	prevalence	93	42	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	fungorum
ASV280	Location	UP	LocationUP	-0.632825472351924	0	0.431949813970105	0.142908920479011	1	0.265394881405546	1	NA	prevalence	93	42	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	fungorum
ASV2813	Lifestage	.L	Lifestage.L	-9.26662423712309	0	286.206532422454	0.974171082844415	1	0.974171082844415	1	NA	prevalence	93	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseivivax	halodurans
ASV2813	Location	UP	LocationUP	0.737672788597092	0	1.26054575445771	0.5584124912179	1	0.5584124912179	1	NA	prevalence	93	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseivivax	halodurans
ASV2921	Lifestage	.L	Lifestage.L	-0.74340711658347	0	0.834105978944805	0.372788530949572	1	0.372788530949572	1	NA	prevalence	93	4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uniformis
ASV2921	Location	UP	LocationUP	1.18945690326788	0	1.17834840245899	0.312769809435605	1	0.312769809435605	1	NA	prevalence	93	4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uniformis
ASV2940	Lifestage	.L	Lifestage.L	0.625276346304289	0	0.89335450721777	0.483977504438845	1	0.483977504438845	1	NA	prevalence	93	3	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	invisus
ASV2940	Location	UP	LocationUP	13.329434137537	0	325.860826458459	0.967371393975247	1	0.967371393975247	1	NA	prevalence	93	3	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	invisus
ASV2964	Lifestage	.L	Lifestage.L	-7.77951483519895	0	98.8694387983397	0.937283393620549	1	0.937283393620549	1	NA	prevalence	93	3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	paronense
ASV2964	Location	UP	LocationUP	-0.73753642055234	0	1.26058627557336	0.55849787182111	1	0.55849787182111	1	NA	prevalence	93	3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	paronense
ASV2994	Lifestage	.L	Lifestage.L	-8.91709461826209	0	163.530613886567	0.956514026941491	1	0.956514026941491	1	NA	prevalence	93	5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis
ASV2994	Location	UP	LocationUP	1.52599614026107	0	1.15906200167763	0.187979941158534	1	0.187979941158534	1	NA	prevalence	93	5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis
ASV3	Location	UP	LocationUP	-0.817046485847643	0	0.614081711066569	0.183347812118583	1	0.0397766015118831	1	NA	prevalence	93	22	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	moraviensis
ASV3005	Lifestage	.L	Lifestage.L	-10.8310013558211	0	524.024741456204	0.983509798660669	1	0.983509798660669	1	NA	prevalence	93	6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	perfringens
ASV3005	Location	UP	LocationUP	-24.3149947255455	0	66630.952535264	0.999708835642914	1	0.999708835642914	1	NA	prevalence	93	6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	perfringens
ASV3032	Lifestage	.L	Lifestage.L	0.0484273985771599	0	1.01149442212316	0.961814206571735	1	0.961814206571735	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
ASV3032	Location	UP	LocationUP	0.0681904789224105	0	1.43047554285177	0.961979405128265	1	0.961979405128265	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
ASV307	Lifestage	.L	Lifestage.L	9.14814918748042	0	75.7151441715142	0.903831040510232	1	0.903831040510232	1	NA	prevalence	93	19	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	faecalis
ASV307	Location	UP	LocationUP	0.0499640494762978	0	0.604870654564627	0.934167322524583	1	0.934167322524583	1	NA	prevalence	93	19	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	faecalis
ASV3132	Lifestage	.L	Lifestage.L	-7.87903167553938	0	113.830706077804	0.944816809753096	1	0.944816809753096	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cheniae
ASV3132	Location	UP	LocationUP	0.00106472400744598	0	1.46630290228429	0.999420633505478	1	0.999420633505478	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cheniae
ASV316	Lifestage	.L	Lifestage.L	8.51410183482	0	182.215396477633	0.962732022544422	1	0.962732022544422	1	NA	prevalence	93	2	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	arilaitensis
ASV316	Location	UP	LocationUP	13.4574056683199	0	547.437936402235	0.980387959705146	1	0.980387959705146	1	NA	prevalence	93	2	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	arilaitensis
ASV3171	Lifestage	.L	Lifestage.L	-7.87903167553938	0	113.830706077804	0.944816809753096	1	0.944816809753096	1	NA	prevalence	93	2	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	moscoviensis
ASV3171	Location	UP	LocationUP	0.00106472400744598	0	1.46630290228429	0.999420633505478	1	0.999420633505478	1	NA	prevalence	93	2	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	moscoviensis
ASV3233	Lifestage	.L	Lifestage.L	-9.87359612873897	0	301.556910066102	0.973880278369856	1	0.973880278369856	1	NA	prevalence	93	6	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	massiliensis
ASV3233	Location	UP	LocationUP	-0.788952622424396	0	0.919468133726976	0.390863059076737	1	0.390863059076737	1	NA	prevalence	93	6	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	massiliensis
ASV3245	Lifestage	.L	Lifestage.L	-0.443020265309267	0	0.880706332863129	0.614944330743594	1	0.614944330743594	1	NA	prevalence	93	3	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	haemobos
ASV3245	Location	UP	LocationUP	0.76403015416586	0	1.24472742868859	0.539338758653675	1	0.539338758653675	1	NA	prevalence	93	3	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	haemobos
ASV3399	Lifestage	.L	Lifestage.L	-9.70712651276489	0	284.920279560227	0.972821631741908	1	0.972821631741908	1	NA	prevalence	93	5	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	aurantibutyricum
ASV3399	Location	UP	LocationUP	-1.53046290398294	0	1.16332849069297	0.188311814463259	1	0.188311814463259	1	NA	prevalence	93	5	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	aurantibutyricum
ASV340	Location	UP	LocationUP	0.362083976507188	0	0.585130537103158	0.536042266867989	1	0.784743221867005	1	NA	prevalence	93	16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	anthracis
ASV3462	Lifestage	.L	Lifestage.L	0.0484173170891105	0	1.01146987193739	0.961821223981999	1	0.961821223981999	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	faecis
ASV3462	Location	UP	LocationUP	0.0693639115763126	0	1.43043559904761	0.961324569844446	1	0.961324569844446	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	faecis
ASV3464	Lifestage	.L	Lifestage.L	-0.792362743101439	0	0.834172307221779	0.342173746916307	1	0.342173746916307	1	NA	prevalence	93	4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	psychrophila
ASV3464	Location	UP	LocationUP	-1.12064580374292	0	1.17971723623265	0.34214911018605	1	0.34214911018605	1	NA	prevalence	93	4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	psychrophila
ASV3493	Lifestage	.L	Lifestage.L	1.53773706688758	0	0.779154401557488	0.0484275446200661	1	0.0945098621622036	1	NA	prevalence	93	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	aeruginosa
ASV3493	Location	UP	LocationUP	-1.13521850970992	0	0.870410698028237	0.192154091271532	1	0.347384987750675	1	NA	prevalence	93	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	aeruginosa
ASV3496	Lifestage	.L	Lifestage.L	-7.84417483492012	0	111.730168514658	0.944029366670352	1	0.944029366670352	1	NA	prevalence	93	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
ASV3496	Location	UP	LocationUP	0.000322705770201153	0	1.46633060491675	0.999824403890375	1	0.999824403890375	1	NA	prevalence	93	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
ASV3516	Lifestage	.L	Lifestage.L	-8.93721713010238	0	199.253431500805	0.964224067774778	1	0.964224067774778	1	NA	prevalence	93	4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	niacini
ASV3516	Location	UP	LocationUP	-1.18964374336917	0	1.19349092206887	0.318872991443936	1	0.318872991443936	1	NA	prevalence	93	4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	niacini
ASV3524	Lifestage	.L	Lifestage.L	-9.45574513652545	0	304.524765455608	0.975229006870955	1	0.975229006870955	1	NA	prevalence	93	3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	aquidurense
ASV3524	Location	UP	LocationUP	-12.36079646633	0	258.050486208061	0.961795389106017	1	0.961795389106017	1	NA	prevalence	93	3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	aquidurense
ASV3605	Lifestage	.L	Lifestage.L	-11.5646924392487	0	286.422455959036	0.967793087314794	1	0.967793087314794	1	NA	prevalence	93	24	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca	acetoxidans
ASV3618	Lifestage	.L	Lifestage.L	10.5252819524424	0	887.412415384085	0.990536797852322	1	0.990536797852322	1	NA	prevalence	93	2	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	antarcticum
ASV3618	Location	UP	LocationUP	-13.4389688792007	0	580.692236393681	0.981536194210034	1	0.981536194210034	1	NA	prevalence	93	2	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	antarcticum
ASV3679	Lifestage	.L	Lifestage.L	8.95911151518491	0	278.306396044242	0.974319302686851	1	0.974319302686851	1	NA	prevalence	93	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	coyleae
ASV3679	Location	UP	LocationUP	-12.680069597275	0	383.851042099523	0.973647610898462	1	0.973647610898462	1	NA	prevalence	93	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	coyleae
ASV3701	Lifestage	.L	Lifestage.L	-0.521500660713533	0	0.891350961850974	0.558502193581924	1	0.558502193581924	1	NA	prevalence	93	3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	rosea
ASV3701	Location	UP	LocationUP	-13.9391308691276	0	724.077790727088	0.984640972915347	1	0.984640972915347	1	NA	prevalence	93	3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	rosea
ASV3751	Lifestage	.L	Lifestage.L	0.574204664293293	0	0.881334274844028	0.514712512791463	1	0.514712512791463	1	NA	prevalence	93	3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	luteus
ASV3751	Location	UP	LocationUP	0.811884405438702	0	1.2463655468091	0.514787332925402	1	0.514787332925402	1	NA	prevalence	93	3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	luteus
ASV3817	Lifestage	.L	Lifestage.L	-10.4840465682813	0	628.944825446848	0.986700468503146	1	0.986700468503146	1	NA	prevalence	93	3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	arsenicus
ASV3817	Location	UP	LocationUP	-11.6675000313216	0	183.336044690063	0.949256906304825	1	0.949256906304825	1	NA	prevalence	93	3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	arsenicus
ASV3858	Lifestage	.L	Lifestage.L	-7.78376023403116	0	121.20196388003	0.948793934999539	1	0.948793934999539	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	glucosidilyticus
ASV3858	Location	UP	LocationUP	10.7113594575727	0	136.766740277275	0.937574739540979	1	0.937574739540979	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	glucosidilyticus
ASV389	Lifestage	.L	Lifestage.L	-1.1499091850714	0	1.13205599007635	0.309738642370603	1	0.309738642370603	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	greenlandense
ASV389	Location	UP	LocationUP	-4.99178234329267e-09	0	1.19450964667021	0.99999999666569	1	0.99999999666569	1	NA	prevalence	93	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	greenlandense
ASV3913	Location	UP	LocationUP	1.02909231514547	0	0.74819186601114	0.168995367137158	1	0.309431300160494	1	NA	prevalence	93	10	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	putida
ASV3926	Lifestage	.L	Lifestage.L	0.593070497981413	0	0.950180443794055	0.532518454966877	1	0.532518454966877	1	NA	prevalence	93	3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	koreensis
ASV40	Lifestage	.L	Lifestage.L	-9.37239399844555	0	177.953942236803	0.957996813064875	1	0.957996813064875	1	NA	prevalence	93	8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	garvieae
ASV40	Location	UP	LocationUP	-1.29941011672596	0	0.876187639492593	0.138067179661431	1	0.138067179661431	1	NA	prevalence	93	8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	garvieae
ASV4094	Lifestage	.L	Lifestage.L	-7.99706383355936	0	78.2901019531069	0.918640352460914	1	0.918640352460914	1	NA	prevalence	93	4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	lacus
ASV4094	Location	UP	LocationUP	-11.3145285905084	0	110.633207368996	0.918541861360007	1	0.918541861360007	1	NA	prevalence	93	4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	lacus
ASV4138	Lifestage	.L	Lifestage.L	0.0988197889338437	0	1.02318491309863	0.923059481956059	1	0.923059481956059	1	NA	prevalence	93	2	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	steelei
ASV4138	Location	UP	LocationUP	11.8780172019045	0	245.222110990823	0.961367342291613	1	0.961367342291613	1	NA	prevalence	93	2	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	steelei
ASV42	Lifestage	.L	Lifestage.L	-10.4443546703847	0	187.445597009328	0.955565351037506	1	0.955565351037506	1	NA	prevalence	93	15	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	saccharobutylicum
