feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV499	Location	UP	LocationUP	0.263316355731049	0.287752426131588	0.375653857758394	0.96768279752272	1	0.706609494779074	1	NA	abundance	92	44	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	vulgare
ASV622	Lifestage	.L	Lifestage.L	1.62577732976708	1.30538804105873	0.891933279315378	0.747844205579655	1	0.158458007242411	1	NA	abundance	92	11	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	aryabhattai
ASV622	Location	UP	LocationUP	0.216938162469433	0.287752426131588	1.23705483773195	0.958362757866222	1	0.465091160957148	1	NA	abundance	92	11	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	aryabhattai
ASV624	Lifestage	.L	Lifestage.L	1.33372463774435	1.30538804105873	0.780908546815107	0.97321482778509	1	0.000282327173061633	0.00898313732468831	NA	abundance	92	27	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	nealsonii
ASV624	Location	UP	LocationUP	0.522864598682965	0.287752426131588	0.785187529787511	0.795478060308045	1	0.957269326892441	1	NA	abundance	92	27	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	nealsonii
ASV638	Lifestage	.L	Lifestage.L	3.1291660927125	1.30538804105873	1.18719537831504	0.160767191570847	1	0.00166409646995224	0.0416024117488059	NA	abundance	92	20	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	cavendishii
ASV638	Location	UP	LocationUP	0.00947751764833912	0.287752426131588	0.735523237924168	0.757771917110469	1	0.776027050850655	1	NA	abundance	92	20	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	cavendishii
ASV667	Lifestage	.L	Lifestage.L	-0.310690325357106	1.30538804105873	1.67663773900252	0.361547244392595	1	0.195958314650043	1	NA	abundance	92	13	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	cosmopolitanus
ASV667	Location	UP	LocationUP	-0.452173262805732	0.287752426131588	2.16939564868826	0.742154126000118	1	0.890291365805255	1	NA	abundance	92	13	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	cosmopolitanus
ASV672	Lifestage	.L	Lifestage.L	1.46331936335481	1.30538804105873	2.42210548093487	0.948912778993425	1	0.00901301785868167	0.185562132384623	NA	abundance	92	14	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	termitidis
ASV672	Location	UP	LocationUP	-0.587240135477898	0.287752426131588	1.76433758732385	0.634655361666793	1	0.866523295241178	1	NA	abundance	92	14	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	termitidis
ASV730	Lifestage	.L	Lifestage.L	2.94611515767139	1.30538804105873	1.38093658046949	0.271993547225119	1	0.0346053308176104	0.507890452897263	NA	abundance	92	14	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides
ASV730	Location	UP	LocationUP	-0.916341610546644	0.287752426131588	1.58184671218364	0.473734460467026	1	0.331612768359202	1	NA	abundance	92	14	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides
ASV783	Lifestage	.L	Lifestage.L	0.907179519225856	1.30538804105873	1.02383208358246	0.715818571071108	1	0.919240915451933	1	NA	abundance	92	11	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paraclostridium	bifermentans
ASV863	Lifestage	.L	Lifestage.L	1.95640429634487	1.30538804105873	1.07500155224602	0.563371983452681	1	7.11684277645189e-06	0.000415149161959694	NA	abundance	92	33	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Solimonas	aquatica
ASV863	Location	UP	LocationUP	0.802774478588877	0.287752426131588	0.757161059155596	0.562669443923077	1	0.0268334062778767	0.447223437964611	NA	abundance	92	33	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Solimonas	aquatica
ASV869	Lifestage	.L	Lifestage.L	-0.58234583839446	1.30538804105873	0.96619232623018	0.207204028117582	1	0.122296112921699	1	NA	abundance	92	7	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	prausnitzii
ASV869	Location	UP	LocationUP	0.312188496532126	0.287752426131588	0.967870800194045	0.983424840625452	1	0.365510197421533	1	NA	abundance	92	7	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	prausnitzii
ASV904	Location	UP	LocationUP	-1.09281638368263	0.287752426131588	3.62660691964143	0.72834755308986	1	0.391437699345219	1	NA	abundance	92	5	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	vibrioides
ASV944	Location	UP	LocationUP	2.52105893870844	0.287752426131588	1.19699417850035	0.161613465513807	1	0.297108018792232	1	NA	abundance	92	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Chitinibacter	fontanus
ASV10208	Lifestage	.L	Lifestage.L	8.55263478577812	0	165.146051186845	0.958697370843925	1	0.958697370843925	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	baltica
ASV10208	Location	UP	LocationUP	12.8841944064012	0	325.539319112484	0.968429569025032	1	0.968429569025032	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	baltica
ASV10292	Lifestage	.L	Lifestage.L	-9.68254149474564	0	185.805150218464	0.958440036676798	1	0.958440036676798	1	NA	prevalence	92	9	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Aggregicoccus	edonensis
ASV10292	Location	UP	LocationUP	0.861352707296164	0	0.785156153140977	0.272621122531478	1	0.272621122531478	1	NA	prevalence	92	9	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Aggregicoccus	edonensis
ASV1030	Lifestage	.L	Lifestage.L	7.96851461360249	0	74.3553323248761	0.914655676325395	1	0.914655676325395	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	malaysiensis
ASV1030	Location	UP	LocationUP	11.3427149544789	0	112.88462451069	0.919962782765446	1	0.919962782765446	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	malaysiensis
ASV10339	Lifestage	.L	Lifestage.L	7.50734740088842	0	93.9836833337462	0.936333282490261	1	0.936333282490261	1	NA	prevalence	92	2	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	gobiensis
ASV10339	Location	UP	LocationUP	-0.0941101629430542	0	1.44735555488192	0.948156368299182	1	0.948156368299182	1	NA	prevalence	92	2	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	gobiensis
ASV1037	Lifestage	.L	Lifestage.L	0.46731374191533	0	0.56401237218046	0.407357795235769	1	0.648775217132192	1	NA	prevalence	92	8	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	acetylicum
ASV1037	Location	UP	LocationUP	0.587568588911819	0	0.801483158247323	0.463496461893253	1	0.712163953598943	1	NA	prevalence	92	8	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	acetylicum
ASV10534	Lifestage	.L	Lifestage.L	-7.10080623615413	0	41.8446608658255	0.865250447953048	1	0.865250447953048	1	NA	prevalence	92	4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	fontis
ASV10534	Location	UP	LocationUP	-1.48695997632074	0	1.33395098321919	0.264977453612438	1	0.264977453612438	1	NA	prevalence	92	4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	fontis
ASV1056	Lifestage	.L	Lifestage.L	0.590053278839703	0	0.631355040787807	0.350003577558296	1	0.350003577558296	1	NA	prevalence	92	6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	sanguineus
ASV1056	Location	UP	LocationUP	-0.0654221057548237	0	0.848983085108	0.938576311073255	1	0.938576311073255	1	NA	prevalence	92	6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	sanguineus
ASV10599	Lifestage	.L	Lifestage.L	1.1968892847573	0	1.1156061884929	0.283333923574377	1	0.283333923574377	1	NA	prevalence	92	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	ummariense
ASV10599	Location	UP	LocationUP	-0.127360589013215	0	1.21373786256726	0.916429343406479	1	0.916429343406479	1	NA	prevalence	92	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	ummariense
ASV1064	Lifestage	.L	Lifestage.L	0.389356217928638	0	0.675997012320219	0.564633240863936	1	0.803091447779354	1	NA	prevalence	92	5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
ASV1064	Location	UP	LocationUP	-1.51577390147527	0	1.14507938676392	0.185593321791899	1	0.336741762490047	1	NA	prevalence	92	5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
ASV1079	Lifestage	.L	Lifestage.L	8.20100017784206	0	88.306378467773	0.926006957918715	1	0.926006957918715	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	undae
ASV1079	Location	UP	LocationUP	1.27669651605068	0	1.26348787458009	0.312277774744353	1	0.312277774744353	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	undae
ASV1084	Lifestage	.L	Lifestage.L	-10.1325383020003	0	58.0434217611633	0.861418901783433	1	0.861418901783433	1	NA	prevalence	92	23	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	terricola
ASV1084	Location	UP	LocationUP	0.749735696616408	0	0.722217257158486	0.299222236860078	1	0.299222236860078	1	NA	prevalence	92	23	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	terricola
ASV10850	Lifestage	.L	Lifestage.L	9.68609792366759	0	384.094280011762	0.979881062215593	1	0.979881062215593	1	NA	prevalence	92	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	abscessus
ASV10850	Location	UP	LocationUP	-0.0953024661351188	0	1.44753501559708	0.947506991552946	1	0.947506991552946	1	NA	prevalence	92	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	abscessus
ASV1107	Lifestage	.L	Lifestage.L	0.590895738398594	0	0.507922045916699	0.244683833092546	1	0.429497488008231	1	NA	prevalence	92	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	sasangense
ASV1107	Location	UP	LocationUP	-0.195729416387487	0	0.701646865401316	0.780277702091279	1	0.672909395017942	1	NA	prevalence	92	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	sasangense
ASV1119	Lifestage	.L	Lifestage.L	8.94669260785466	0	226.619730732654	0.968508593631819	1	0.968508593631819	1	NA	prevalence	92	4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	vagans
ASV1119	Location	UP	LocationUP	-0.0996979396532471	0	1.04892244464794	0.924276731927348	1	0.924276731927348	1	NA	prevalence	92	4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	vagans
ASV1120	Lifestage	.L	Lifestage.L	-10.7418328716904	0	159.838283169512	0.946418997522148	1	0.946418997522148	1	NA	prevalence	92	29	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Catabacter	hongkongensis
ASV1147	Lifestage	.L	Lifestage.L	7.59952829680262	0	87.6789209175093	0.930930231070122	1	0.930930231070122	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	marcescens
ASV1147	Location	UP	LocationUP	-0.128563343880744	0	1.47518690083966	0.930551848281233	1	0.930551848281233	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	marcescens
ASV1158	Location	UP	LocationUP	-0.860716950337915	0	0.921575936431718	0.35032346952967	1	0.577920405756035	1	NA	prevalence	92	6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	obeum
ASV1161	Lifestage	.L	Lifestage.L	8.67943315100815	0	134.051092632864	0.948375280010603	1	0.948375280010603	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis
ASV1161	Location	UP	LocationUP	-0.0996904733130584	0	1.04891695062035	0.924281990357187	1	0.924281990357187	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis
ASV1201	Lifestage	.L	Lifestage.L	8.37954779372536	0	156.022155202067	0.957168269116386	1	0.957168269116386	1	NA	prevalence	92	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	halperniae
ASV1201	Location	UP	LocationUP	-0.0959124132212126	0	1.44608963820378	0.947118794759265	1	0.947118794759265	1	NA	prevalence	92	2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	halperniae
ASV121	Lifestage	.L	Lifestage.L	0.0829636023289965	0	0.727764278879701	0.909239455054561	1	0.909239455054561	1	NA	prevalence	92	4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella	hirudinis
ASV121	Location	UP	LocationUP	-1.19241549595142	0	1.17461638680069	0.310032841025723	1	0.310032841025723	1	NA	prevalence	92	4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella	hirudinis
ASV1226	Lifestage	.L	Lifestage.L	-13.5694262728129	0	740.945351768447	0.985388624783381	1	0.985388624783381	1	NA	prevalence	92	39	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	cuneatus
ASV1226	Location	UP	LocationUP	-0.274326900145567	0	0.735436300098183	0.709139173785843	1	0.709139173785843	1	NA	prevalence	92	39	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	cuneatus
ASV1240	Lifestage	.L	Lifestage.L	9.97302443057431	0	295.930641714512	0.973115942965384	1	0.973115942965384	1	NA	prevalence	92	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	phaseoli
ASV1240	Location	UP	LocationUP	1.09869165889059	0	1.19722893921245	0.358778282843445	1	0.358778282843445	1	NA	prevalence	92	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	phaseoli
ASV1293	Lifestage	.L	Lifestage.L	7.99173026108669	0	110.198203451446	0.942186959182204	1	0.942186959182204	1	NA	prevalence	92	3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	rifietoensis
ASV1293	Location	UP	LocationUP	0.64391744704991	0	1.26391434849039	0.610427809208731	1	0.610427809208731	1	NA	prevalence	92	3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	rifietoensis
ASV13149	Lifestage	.L	Lifestage.L	1.1968892847573	0	1.1156061884929	0.283333923574377	1	0.283333923574377	1	NA	prevalence	92	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	hoagii
ASV13149	Location	UP	LocationUP	-0.127360589013215	0	1.21373786256726	0.916429343406479	1	0.916429343406479	1	NA	prevalence	92	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	hoagii
ASV1316	Lifestage	.L	Lifestage.L	9.69585346718744	0	190.538079816421	0.959415806314323	1	0.959415806314323	1	NA	prevalence	92	9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	haemoperoxidus
ASV1316	Location	UP	LocationUP	0.215973224482165	0	0.834592922809374	0.79580751596147	1	0.79580751596147	1	NA	prevalence	92	9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	haemoperoxidus
ASV13259	Lifestage	.L	Lifestage.L	-7.90489831873456	0	125.147601352692	0.949635432693458	1	0.949635432693458	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	ureae
ASV13259	Location	UP	LocationUP	10.4619698429085	0	121.913370488063	0.931613652024608	1	0.931613652024608	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	ureae
ASV1342	Lifestage	.L	Lifestage.L	8.69819687172956	0	140.136471695078	0.950507507548128	1	0.950507507548128	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	profundum
ASV1342	Location	UP	LocationUP	1.1514193863227	0	1.22668123322811	0.347912546377185	1	0.347912546377185	1	NA	prevalence	92	4	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	profundum
ASV1346	Lifestage	.L	Lifestage.L	-0.735403892314806	0	0.834187673142744	0.378003505380556	1	0.378003505380556	1	NA	prevalence	92	4	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	veronii
ASV1346	Location	UP	LocationUP	-1.17814932678596	0	1.17843593709583	0.317428222769093	1	0.317428222769093	1	NA	prevalence	92	4	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	veronii
ASV1348	Lifestage	.L	Lifestage.L	10.1749625294462	0	338.11172513362	0.975992490933386	1	0.975992490933386	1	NA	prevalence	92	6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	vulgatus
ASV1348	Location	UP	LocationUP	-0.105400078126665	0	0.869357753422322	0.903501722142722	1	0.903501722142722	1	NA	prevalence	92	6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	vulgatus
ASV135	Lifestage	.L	Lifestage.L	11.1330428226234	0	250.679140767272	0.964576375424999	1	0.964576375424999	1	NA	prevalence	92	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	thiooxidans
ASV14	Location	UP	LocationUP	1.44997552914071	0	1.29886410084938	0.26427610570672	1	0.45871035136593	1	NA	prevalence	92	50	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	hirudinis
ASV14237	Lifestage	.L	Lifestage.L	-9.1237604582267	0	176.079452216117	0.958675181793676	1	0.958675181793676	1	NA	prevalence	92	3	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	amylolyticus
ASV14237	Location	UP	LocationUP	12.6236220021037	0	224.186479702355	0.955095984984915	1	0.955095984984915	1	NA	prevalence	92	3	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	amylolyticus
ASV14524	Lifestage	.L	Lifestage.L	-8.07794215600766	0	146.941250968942	0.956159210932693	1	0.956159210932693	1	NA	prevalence	92	2	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	exovorus
ASV14524	Location	UP	LocationUP	12.3289013740508	0	321.819998557522	0.969440574207187	1	0.969440574207187	1	NA	prevalence	92	2	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	exovorus
ASV1485	Lifestage	.L	Lifestage.L	0.376972932562285	0	0.664349831813135	0.570421144661101	1	0.815462007045721	1	NA	prevalence	92	5	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] hallii group	hallii
ASV1485	Location	UP	LocationUP	-0.488217797794337	0	0.939744933261614	0.603397049392095	1	0.478235376789402	1	NA	prevalence	92	5	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] hallii group	hallii
ASV1501	Lifestage	.L	Lifestage.L	9.32725196997984	0	338.558480930118	0.978021141251009	1	0.978021141251009	1	NA	prevalence	92	2	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	caseolyticus
ASV1504	Lifestage	.L	Lifestage.L	-10.2115153925891	0	41.1372497869959	0.803956157325159	1	0.803956157325159	1	NA	prevalence	92	7	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	palustris
ASV1504	Location	UP	LocationUP	14.58169073657	0	56.8140308522458	0.797443949001863	1	0.797443949001863	1	NA	prevalence	92	7	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	palustris
ASV1526	Lifestage	.L	Lifestage.L	9.44947831862302	0	232.956482634874	0.967644060808396	1	0.967644060808396	1	NA	prevalence	92	5	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	intermedia
ASV1526	Location	UP	LocationUP	1.4375565382966	0	1.16301756674368	0.216437206306312	1	0.216437206306312	1	NA	prevalence	92	5	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	intermedia
ASV1536	Location	UP	LocationUP	-0.187129665582399	0	0.562413630199789	0.739341083900221	1	0.920144879675711	1	NA	prevalence	92	33	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	brunescens
ASV1564	Lifestage	.L	Lifestage.L	0.098836953704161	0	1.02311155915769	0.923040658865979	1	0.923040658865979	1	NA	prevalence	92	2	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	indicum
ASV1564	Location	UP	LocationUP	-12.208595954034	0	294.076482429994	0.966885305653478	1	0.966885305653478	1	NA	prevalence	92	2	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	indicum
ASV1597	Lifestage	.L	Lifestage.L	0.0885536245938219	0	0.621116741806621	0.886628506698152	1	0.0996292679756873	1	NA	prevalence	92	6	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	aurantiacus
ASV1614	Lifestage	.L	Lifestage.L	8.23702220722528	0	168.526695569163	0.961017588269328	1	0.961017588269328	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	alaskensis
ASV1614	Location	UP	LocationUP	-0.0954062501231472	0	1.44801282267435	0.94746722466783	1	0.94746722466783	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	alaskensis
ASV163	Location	UP	LocationUP	-0.380480943251451	0	0.604143053513412	0.528834491609314	1	0.212078789514757	1	NA	prevalence	92	22	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecium
ASV1641	Lifestage	.L	Lifestage.L	-9.69711640943064	0	142.388761365441	0.94570356065915	1	0.94570356065915	1	NA	prevalence	92	9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	macrotermitis
ASV1641	Location	UP	LocationUP	-1.18403949278959	0	0.941604408607998	0.208583419865478	1	0.208583419865478	1	NA	prevalence	92	9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	macrotermitis
ASV16513	Lifestage	.L	Lifestage.L	-9.4585991405691	0	401.798416850818	0.981219007018536	1	0.981219007018536	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	terrae
ASV16513	Location	UP	LocationUP	-13.1102354388062	0	483.006151290398	0.978345679209806	1	0.978345679209806	1	NA	prevalence	92	2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	terrae
ASV16811	Lifestage	.L	Lifestage.L	-8.75413276693356	0	227.34340910545	0.969284081297266	1	0.969284081297266	1	NA	prevalence	92	2	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	miroungigenitalium
ASV16811	Location	UP	LocationUP	11.6679051047896	0	222.489390950295	0.958176091891507	1	0.958176091891507	1	NA	prevalence	92	2	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	miroungigenitalium
ASV1719	Lifestage	.L	Lifestage.L	-9.6749849854794	0	166.160373600008	0.953567982516417	1	0.953567982516417	1	NA	prevalence	92	9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	alginatilytica
ASV1719	Location	UP	LocationUP	-0.326968060508292	0	0.811965571462057	0.687178425720877	1	0.687178425720877	1	NA	prevalence	92	9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	alginatilytica
ASV1764	Lifestage	.L	Lifestage.L	9.37655610341115	0	284.85278141003	0.973740616255752	1	0.973740616255752	1	NA	prevalence	92	3	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	striatum
ASV1764	Location	UP	LocationUP	-0.884788104836874	0	1.33866784020484	0.508646489217699	1	0.508646489217699	1	NA	prevalence	92	3	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	striatum
ASV1832	Location	UP	LocationUP	-1.0835606988233	0	0.770730609864879	0.159757468744927	1	0.293992488670068	1	NA	prevalence	92	12	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	columnare
ASV1838	Lifestage	.L	Lifestage.L	8.04650340847354	0	142.543197638881	0.954983662049547	1	0.954983662049547	1	NA	prevalence	92	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	amycolatum
ASV1838	Location	UP	LocationUP	-0.0964218018243534	0	1.44757673958827	0.94689289117488	1	0.94689289117488	1	NA	prevalence	92	2	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	amycolatum
ASV19	Lifestage	.L	Lifestage.L	10.3009852990222	0	142.867151537569	0.942520857487729	1	0.942520857487729	1	NA	prevalence	92	13	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	bogorensis
