feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV4094	Lifestage	.L	Lifestage.L	-0.955349421686609	0.0913725964000504	1.29642438890254	0.442446364605915	1	0.0231248309479241	0.348972844352097	NA	abundance	91	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	lacus
ASV4094	Location	UP	LocationUP	0.532801460161965	0.330721854097216	1.18346813650295	0.869533124824189	1	0.140586440046442	0.953730372769828	NA	abundance	91	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	lacus
ASV42	Lifestage	.L	Lifestage.L	-0.499868844003494	0.0913725964000504	0.838987832167834	0.502553640561504	1	0.0691865976484262	0.695800172159042	NA	abundance	91	11	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	saccharobutylicum
ASV42	Location	UP	LocationUP	0.583582222099872	0.330721854097216	0.919065122301363	0.793081897381581	1	0.905735987392079	0.999999998474211	NA	abundance	91	11	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	saccharobutylicum
ASV423	Location	UP	LocationUP	-0.641994462889874	0.330721854097216	1.97757694997625	0.670524609209726	1	0.569414186037887	0.999999998474211	NA	abundance	91	6	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	caprae
ASV4265	Lifestage	.L	Lifestage.L	1.90454547874873	0.0913725964000504	2.2198757022341	0.563296058326543	1	0.413720543027499	0.999999998474211	NA	abundance	91	5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paeniclostridium	sordellii
ASV4265	Location	UP	LocationUP	-2.10829365450153	0.330721854097216	2.98073129580716	0.588211551870073	1	0.830430273986747	0.999999998474211	NA	abundance	91	5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paeniclostridium	sordellii
ASV4565	Lifestage	.L	Lifestage.L	0.0494798844792753	0.0913725964000504	0.892284693174989	0.964395988613175	1	0.0461263814305637	0.558038771424663	NA	abundance	91	13	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	maritima
ASV4565	Location	UP	LocationUP	1.22511330541625	0.330721854097216	1.09257209938514	0.443937438750993	1	0.0699183317242473	0.695800172159042	NA	abundance	91	13	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	maritima
ASV4592	Lifestage	.L	Lifestage.L	-1.22452660700714	0.0913725964000504	1.17891638384967	0.381651032579593	1	0.311084473961469	0.999999998474211	NA	abundance	91	5	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	xylanexedens
ASV4592	Location	UP	LocationUP	0.710210035218403	0.330721854097216	1.36129538313533	0.806801784404474	1	0.931039842177032	0.999999998474211	NA	abundance	91	5	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	xylanexedens
ASV465	Lifestage	.L	Lifestage.L	-0.0992293486121281	0.0913725964000504	0.362898380475088	0.625760838235099	1	0.859945049801504	0.999999998474211	NA	abundance	91	51	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cheonhonense
ASV465	Location	UP	LocationUP	0.261712923914965	0.330721854097216	0.494423145193901	0.898792062514499	1	0.467572044841734	0.999999998474211	NA	abundance	91	51	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cheonhonense
ASV477	Location	UP	LocationUP	1.19530053115501	0.330721854097216	1.06031071740345	0.456180619633981	1	0.483701481512493	0.999999998474211	NA	abundance	91	12	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	aurantiacum
ASV4852	Lifestage	.L	Lifestage.L	0.390568098038447	0.0913725964000504	1.27530182301355	0.83572137745564	1	0.80909822920526	0.999999998474211	NA	abundance	91	5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	fontis
ASV4852	Location	UP	LocationUP	-2.00788265597106	0.330721854097216	1.8035491342249	0.326111088580809	1	0.545873735066258	0.999999998474211	NA	abundance	91	5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	fontis
ASV488	Lifestage	.L	Lifestage.L	0.309202440720766	0.0913725964000504	0.823425928579314	0.794950046918121	1	0.312601047950212	0.999999998474211	NA	abundance	91	18	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	defluvii
ASV488	Location	UP	LocationUP	1.87814426507221	0.330721854097216	1.26523358989953	0.250486694425561	1	0.0165904777966168	0.292466422871787	NA	abundance	91	18	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	defluvii
ASV499	Location	UP	LocationUP	0.767748800043502	0.330721854097216	0.575442598063008	0.480174966542846	1	0.159640287296783	0.999999998474211	NA	abundance	91	35	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	vulgare
ASV5	Lifestage	.L	Lifestage.L	0.0601668496377148	0.0913725964000504	1.18479854534729	0.981600562991577	1	0.926508920311524	0.999999998474211	NA	abundance	91	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Trichorickettsia	mobilis
ASV5	Location	UP	LocationUP	2.6974675924721	0.330721854097216	1.67555817151005	0.295818273223827	1	0.504128095674527	0.999999998474211	NA	abundance	91	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Trichorickettsia	mobilis
ASV500	Lifestage	.L	Lifestage.L	-1.39326946157326	0.0913725964000504	1.53028105784075	0.376433069931519	1	0.0603486592245818	0.647817738387238	NA	abundance	91	8	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	xylosus
ASV503	Lifestage	.L	Lifestage.L	1.66551959716771	0.0913725964000504	1.33356489062689	0.260422002355734	1	0.00210368319686668	0.0589987514757609	NA	abundance	91	16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	brachiatum
ASV503	Location	UP	LocationUP	0.787430987907475	0.330721854097216	0.942972777314569	0.640955933367509	1	0.289759091325959	0.999999998474211	NA	abundance	91	16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	brachiatum
ASV512	Location	UP	LocationUP	-0.196458910562352	0.330721854097216	1.18677150653603	0.665583122626366	1	0.229675337924233	0.999999998474211	NA	abundance	91	19	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	minutum
ASV5340	Lifestage	.L	Lifestage.L	-0.00784753930276928	0.0913725964000504	0.859569624157897	0.91312305199662	1	0.0841523473519514	0.786696944184152	NA	abundance	91	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	succinicans
ASV5658	Lifestage	.L	Lifestage.L	-0.335134173438797	0.0913725964000504	0.585474798150256	0.549206624057442	1	0.470357036187027	0.999999998474211	NA	abundance	91	6	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	slithyformis
ASV5658	Location	UP	LocationUP	-0.0160526448656779	0.330721854097216	0.983468332703529	0.761873586526125	1	0.846349112308738	0.999999998474211	NA	abundance	91	6	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	slithyformis
ASV5960	Location	UP	LocationUP	0.23248975282013	0.330721854097216	0.657113855907449	0.891903223596692	1	0.692238918460977	0.999999998474211	NA	abundance	91	8	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Lacibacter	cauensis
ASV6025	Lifestage	.L	Lifestage.L	0.0288166998270516	0.0913725964000504	0.908169434315382	0.948593047866229	1	0.963267046441738	0.999999998474211	NA	abundance	91	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Inhella	inkyongensis
ASV6025	Location	UP	LocationUP	1.01309795774183	0.330721854097216	1.48303447604315	0.665266603021732	1	0.233453027645791	0.999999998474211	NA	abundance	91	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Inhella	inkyongensis
ASV622	Lifestage	.L	Lifestage.L	0.481840793037802	0.0913725964000504	0.65237283803969	0.567032384815771	1	0.812539044201682	0.999999998474211	NA	abundance	91	14	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	aryabhattai
ASV622	Location	UP	LocationUP	0.988430440055586	0.330721854097216	1.11269085120804	0.570496533431738	1	0.0331299273096167	0.472582863882605	NA	abundance	91	14	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	aryabhattai
ASV624	Location	UP	LocationUP	-0.113492699144803	0.330721854097216	0.535880358109409	0.448502408573373	1	0.059855076915377	0.647817738387238	NA	abundance	91	43	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	nealsonii
ASV638	Lifestage	.L	Lifestage.L	-0.279364167529811	0.0913725964000504	0.598061463983885	0.545609650222489	1	0.000236804863529866	0.0112391231383021	NA	abundance	91	29	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	cavendishii
ASV638	Location	UP	LocationUP	0.218541982469254	0.330721854097216	0.655264922772047	0.871454781915934	1	0.459694799168312	0.999999998474211	NA	abundance	91	29	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	cavendishii
ASV6392	Lifestage	.L	Lifestage.L	0.501724567818036	0.0913725964000504	0.300284111084703	0.442871117203895	1	0.255371696370671	0.999999998474211	NA	abundance	91	6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	chromiireducens
ASV6392	Location	UP	LocationUP	1.62828915816314	0.330721854097216	0.368657513940235	0.211087788413287	1	0.237540689053281	0.999999998474211	NA	abundance	91	6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	chromiireducens
ASV6454	Lifestage	.L	Lifestage.L	-0.0678445083404783	0.0913725964000504	1.2755794847622	0.90764017477461	1	0.543278506437911	0.999999998474211	NA	abundance	91	7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	affigens
ASV6454	Location	UP	LocationUP	0.198828377903182	0.330721854097216	1.64676603374928	0.94001214407103	1	0.951601104496163	0.999999998474211	NA	abundance	91	7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	affigens
ASV667	Location	UP	LocationUP	-0.0213803811546134	0.330721854097216	0.520849566371106	0.545483063178006	1	0.793414354141951	0.999999998474211	NA	abundance	91	50	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	cosmopolitanus
ASV702	Location	UP	LocationUP	0.0675396414370658	0.330721854097216	0.622057752130044	0.689910245819154	1	0.28090538414065	0.999999998474211	NA	abundance	91	49	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	blasticus
ASV730	Lifestage	.L	Lifestage.L	0.206495606265966	0.0913725964000504	0.549996212108463	0.838498161016896	1	0.00613900634549631	0.143457265129227	NA	abundance	91	31	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides
ASV730	Location	UP	LocationUP	0.649491438782652	0.330721854097216	0.69874093116792	0.662656541212924	1	0.234346945143816	0.999999998474211	NA	abundance	91	31	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides
ASV75	Lifestage	.L	Lifestage.L	0.627448091853514	0.0913725964000504	1.6047940607341	0.748344120454678	1	0.59710074963991	0.999999998474211	NA	abundance	91	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	stagni
ASV755	Lifestage	.L	Lifestage.L	0.362282823703601	0.0913725964000504	1.50731774661952	0.865393033425906	1	0.128051512623614	0.92950333280906	NA	abundance	91	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	safensis
ASV755	Location	UP	LocationUP	-0.336164036544298	0.330721854097216	1.50731774661952	0.681537986799765	1	0.898581946148453	0.999999998474211	NA	abundance	91	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	safensis
ASV783	Lifestage	.L	Lifestage.L	0.486700275047263	0.0913725964000504	1.33590660286812	0.785090604550241	1	0.693346324835611	0.999999998474211	NA	abundance	91	6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paraclostridium	bifermentans
ASV783	Location	UP	LocationUP	-0.0847228861658987	0.330721854097216	2.38974238048315	0.873754815210416	1	0.255380431679771	0.999999998474211	NA	abundance	91	6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paraclostridium	bifermentans
ASV896	Lifestage	.L	Lifestage.L	-0.10228386365068	0.0913725964000504	0.865314881002648	0.825519420334584	1	0.00148599602555927	0.0482557656721089	NA	abundance	91	23	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	anseonense
ASV896	Location	UP	LocationUP	0.0918170814152707	0.330721854097216	0.827812754787522	0.781356839248874	1	0.635413212989757	0.999999998474211	NA	abundance	91	23	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	anseonense
ASV904	Location	UP	LocationUP	0.425266193364033	0.330721854097216	0.759886191765438	0.905016540021497	1	0.471182395575892	0.999999998474211	NA	abundance	91	23	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	vibrioides
ASV944	Lifestage	.L	Lifestage.L	1.04553661782839	0.0913725964000504	0.746249089047265	0.222507512612385	1	0.00554706724973783	0.13690161972353	NA	abundance	91	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Chitinibacter	fontanus
ASV944	Location	UP	LocationUP	0.0685120120089436	0.330721854097216	0.83416878537617	0.762098735365981	1	0.780301391164458	0.999999998474211	NA	abundance	91	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Chitinibacter	fontanus
ASV10007	Lifestage	.L	Lifestage.L	7.72588324448077	0	99.968480510782	0.938398261983148	1	0.938398261983148	0.999999998474211	NA	prevalence	91	2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	graminisolvens
ASV10007	Location	UP	LocationUP	-11.1037438101457	0	157.307533506218	0.943727079711163	1	0.943727079711163	0.999999998474211	NA	prevalence	91	2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	graminisolvens
ASV10037	Lifestage	.L	Lifestage.L	9.52288542283623	0	255.986898886748	0.970325000435666	1	0.970325000435666	0.999999998474211	NA	prevalence	91	4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	donghaensis
ASV10037	Location	UP	LocationUP	12.6719926099004	0	278.769009410044	0.963743077783349	1	0.963743077783349	0.999999998474211	NA	prevalence	91	4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	donghaensis
ASV1030	Lifestage	.L	Lifestage.L	9.73703787160112	0	93.968976905934	0.917471147777624	1	0.917471147777624	0.999999998474211	NA	prevalence	91	10	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	malaysiensis
ASV1037	Location	UP	LocationUP	-0.0831822991211626	0	0.665808783897254	0.900575629295456	1	0.789942297321176	0.999999998474211	NA	prevalence	91	12	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	acetylicum
ASV10370	Lifestage	.L	Lifestage.L	9.13358482682212	0	222.119339570235	0.967200095500679	1	0.967200095500679	0.999999998474211	NA	prevalence	91	3	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	accolens
ASV10370	Location	UP	LocationUP	12.4264817261558	0	245.862398986918	0.95969014276322	1	0.95969014276322	0.999999998474211	NA	prevalence	91	3	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	accolens
ASV10375	Lifestage	.L	Lifestage.L	9.15915566193818	0	298.732193034179	0.975540620453875	1	0.975540620453875	0.999999998474211	NA	prevalence	91	3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	multivorum
ASV10375	Location	UP	LocationUP	0.589923412207389	0	1.27155013826758	0.642690485028618	1	0.642690485028618	0.999999998474211	NA	prevalence	91	3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	multivorum
ASV1045	Lifestage	.L	Lifestage.L	0.483216233932611	0	0.52576445107673	0.358057069685886	1	0.587909274219728	0.999999998474211	NA	prevalence	91	10	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	globiformis
ASV1045	Location	UP	LocationUP	0.84063061248211	0	0.774492103986761	0.277746314229995	1	0.478349613391643	0.999999998474211	NA	prevalence	91	10	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	globiformis
ASV1054	Lifestage	.L	Lifestage.L	11.1171888833472	0	648.226537778708	0.986316822837156	1	0.986316822837156	0.999999998474211	NA	prevalence	91	6	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	vesicularis
ASV1054	Location	UP	LocationUP	-0.162978502477455	0	0.871082583553904	0.85158317225323	1	0.85158317225323	0.999999998474211	NA	prevalence	91	6	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	vesicularis
ASV1056	Lifestage	.L	Lifestage.L	-0.00203125051473814	0	0.389872144886409	0.99584300619085	1	0.040328433694831	0.524884821112526	NA	prevalence	91	19	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	sanguineus
ASV1064	Lifestage	.L	Lifestage.L	-0.459643557405493	0	0.633832371276551	0.468340644594152	1	0.654674449869345	0.999999998474211	NA	prevalence	91	6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
ASV1064	Location	UP	LocationUP	0.695273122414589	0	0.895987416341659	0.437757627000912	1	0.683883514004354	0.999999998474211	NA	prevalence	91	6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
ASV1066	Lifestage	.L	Lifestage.L	9.48564986439316	0	271.014324844049	0.97207930396326	1	0.97207930396326	0.999999998474211	NA	prevalence	91	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudochrobactrum	saccharolyticum
ASV1066	Location	UP	LocationUP	-0.616799621936388	0	0.969420577317606	0.524609603268216	1	0.524609603268216	0.999999998474211	NA	prevalence	91	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudochrobactrum	saccharolyticum
ASV1071	Lifestage	.L	Lifestage.L	-8.8116029389723	0	263.738137982441	0.973347297384344	1	0.973347297384344	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Chitinilyticum	aquatile
ASV1071	Location	UP	LocationUP	-11.3903642099456	0	202.78382013081	0.955206391605148	1	0.955206391605148	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Chitinilyticum	aquatile
ASV10779	Lifestage	.L	Lifestage.L	0.135507721833264	0	1.02374140130661	0.894695449246467	1	0.894695449246467	0.999999998474211	NA	prevalence	91	2	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	aurantia
ASV10779	Location	UP	LocationUP	-12.8945661220175	0	405.56492337483	0.97463626280515	1	0.97463626280515	0.999999998474211	NA	prevalence	91	2	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	aurantia
ASV1079	Location	UP	LocationUP	-0.592242014188617	0	0.859537384952925	0.490808071538268	1	0.413848170812633	0.999999998474211	NA	prevalence	91	7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	undae
ASV1084	Location	UP	LocationUP	-0.0277150740155149	0	0.626750514084875	0.96472882847173	1	0.912237161131498	0.999999998474211	NA	prevalence	91	20	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	terricola
ASV1086	Lifestage	.L	Lifestage.L	8.79006056888811	0	87.087481461617	0.919603101533613	1	0.919603101533613	0.999999998474211	NA	prevalence	91	3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	defluvii
ASV1086	Location	UP	LocationUP	-10.5342897987044	0	85.598948164965	0.902055115466019	1	0.902055115466019	0.999999998474211	NA	prevalence	91	3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	defluvii
ASV1105	Lifestage	.L	Lifestage.L	8.98734865749813	0	149.930020771715	0.95220053612534	1	0.95220053612534	0.999999998474211	NA	prevalence	91	5	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	lentus
ASV1105	Location	UP	LocationUP	0.380148308888657	0	1.00564602842129	0.705420170839995	1	0.705420170839995	0.999999998474211	NA	prevalence	91	5	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	lentus
ASV11168	Lifestage	.L	Lifestage.L	9.49283219190021	0	236.743598488852	0.968015375543087	1	0.968015375543087	0.999999998474211	NA	prevalence	91	3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	denitrificans
ASV11168	Location	UP	LocationUP	-12.7055973562875	0	247.118054122026	0.958994759425227	1	0.958994759425227	0.999999998474211	NA	prevalence	91	3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	denitrificans
ASV11309	Lifestage	.L	Lifestage.L	0.609056055218843	0	0.881779165632018	0.489746116009151	1	0.489746116009151	0.999999998474211	NA	prevalence	91	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	peli
ASV11309	Location	UP	LocationUP	-0.817465625125075	0	1.24729293496241	0.512215496928172	1	0.512215496928172	0.999999998474211	NA	prevalence	91	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	peli
ASV11310	Lifestage	.L	Lifestage.L	7.88167529293253	0	63.3636259398871	0.901008066805006	1	0.901008066805006	0.999999998474211	NA	prevalence	91	3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter	tunisiensis
ASV11310	Location	UP	LocationUP	10.5534962819945	0	99.8231484186706	0.915802977276614	1	0.915802977276614	0.999999998474211	NA	prevalence	91	3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter	tunisiensis
ASV11366	Lifestage	.L	Lifestage.L	-8.72015387443821	0	221.279935234338	0.968565266851836	1	0.968565266851836	0.999999998474211	NA	prevalence	91	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	koreensis
ASV11366	Location	UP	LocationUP	11.5214550999337	0	206.625743559797	0.95553298668543	1	0.95553298668543	0.999999998474211	NA	prevalence	91	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	koreensis
ASV1161	Lifestage	.L	Lifestage.L	7.57606773194433	0	101.221007971943	0.940336611550844	1	0.940336611550844	0.999999998474211	NA	prevalence	91	2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis
ASV1161	Location	UP	LocationUP	9.24338018970232	0	74.0253687278046	0.900628261462632	1	0.900628261462632	0.999999998474211	NA	prevalence	91	2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis
ASV11951	Lifestage	.L	Lifestage.L	8.35408241230774	0	157.824481595388	0.95778549738573	1	0.95778549738573	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	humi
ASV11951	Location	UP	LocationUP	-0.14554812633973	0	1.44884464477539	0.919980675381686	1	0.919980675381686	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	humi
ASV11961	Lifestage	.L	Lifestage.L	1.25820212218212	0	1.18025457547686	0.28640420671873	1	0.28640420671873	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Laribacter	hongkongensis
ASV11961	Location	UP	LocationUP	-3.52248937419324	0	3.4419613399476	0.306120662698387	1	0.306120662698387	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Laribacter	hongkongensis
ASV121	Location	UP	LocationUP	-0.271250800933051	0	0.624613164930404	0.664092337704025	1	0.0113111493495243	0.218093098395516	NA	prevalence	91	45	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella	hirudinis
ASV1214	Lifestage	.L	Lifestage.L	8.41981402621007	0	48.167907028897	0.861235746270671	1	0.861235746270671	0.999999998474211	NA	prevalence	91	5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	marinus
ASV1214	Location	UP	LocationUP	-11.6021399971355	0	63.29617355302	0.854563237010124	1	0.854563237010124	0.999999998474211	NA	prevalence	91	5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	marinus
ASV12223	Lifestage	.L	Lifestage.L	-9.91005330987021	0	476.003940632032	0.983389827929854	1	0.983389827929854	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	eikelboomii
ASV12223	Location	UP	LocationUP	-10.7618228764963	0	141.689320448089	0.939455963330986	1	0.939455963330986	0.999999998474211	NA	prevalence	91	2	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	eikelboomii
ASV1226	Lifestage	.L	Lifestage.L	-8.40253315929796	0	195.260272948619	0.965675645106879	1	0.965675645106879	0.999999998474211	NA	prevalence	91	2	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	cuneatus
